path,label,main_label,filename
../raw_gantt_chart_data_balanced/output/hdd_60/1000genome-20200830T032337Z-run0011.csv,hdd_60,hdd,1000genome-20200830T032337Z-run0011.csv
../raw_gantt_chart_data_balanced/output/hdd_60/1000genome-20200923T032047Z-run0006.csv,hdd_60,hdd,1000genome-20200923T032047Z-run0006.csv
../raw_gantt_chart_data_balanced/output/hdd_60/1000genome-20200830T032337Z-run0017.csv,hdd_60,hdd,1000genome-20200830T032337Z-run0017.csv
../raw_gantt_chart_data_balanced/output/hdd_60/1000genome-20200830T032337Z-run0041.csv,hdd_60,hdd,1000genome-20200830T032337Z-run0041.csv
../raw_gantt_chart_data_balanced/output/hdd_60/1000genome-20200830T032337Z-run0039.csv,hdd_60,hdd,1000genome-20200830T032337Z-run0039.csv
../raw_gantt_chart_data_balanced/output/hdd_60/1000genome-20200830T032337Z-run0048.csv,hdd_60,hdd,1000genome-20200830T032337Z-run0048.csv
../raw_gantt_chart_data_balanced/output/hdd_60/1000genome-20200830T032337Z-run0025.csv,hdd_60,hdd,1000genome-20200830T032337Z-run0025.csv
../raw_gantt_chart_data_balanced/output/hdd_60/1000genome-20200830T032337Z-run0004.csv,hdd_60,hdd,1000genome-20200830T032337Z-run0004.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0048.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0048.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0039.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0039.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0029.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0029.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200923T161044Z-run0016.csv,hdd_70,hdd,1000genome-20200923T161044Z-run0016.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0042.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0042.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0024.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0024.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200923T161044Z-run0021.csv,hdd_70,hdd,1000genome-20200923T161044Z-run0021.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200923T161044Z-run0003.csv,hdd_70,hdd,1000genome-20200923T161044Z-run0003.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0011.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0011.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0008.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0008.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0035.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0035.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0037.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0037.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0025.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0025.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200923T161044Z-run0014.csv,hdd_70,hdd,1000genome-20200923T161044Z-run0014.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200923T161044Z-run0024.csv,hdd_70,hdd,1000genome-20200923T161044Z-run0024.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0049.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0049.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200923T161044Z-run0006.csv,hdd_70,hdd,1000genome-20200923T161044Z-run0006.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200923T161044Z-run0025.csv,hdd_70,hdd,1000genome-20200923T161044Z-run0025.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0015.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0015.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0026.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0026.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0018.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0018.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200923T161044Z-run0004.csv,hdd_70,hdd,1000genome-20200923T161044Z-run0004.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0040.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0040.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0031.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0031.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0038.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0038.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0032.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0032.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200923T161044Z-run0007.csv,hdd_70,hdd,1000genome-20200923T161044Z-run0007.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200923T161044Z-run0020.csv,hdd_70,hdd,1000genome-20200923T161044Z-run0020.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200923T161044Z-run0023.csv,hdd_70,hdd,1000genome-20200923T161044Z-run0023.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0004.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0004.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0050.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0050.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0001.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0001.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0046.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0046.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0016.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0016.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0047.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0047.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0034.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0034.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0010.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0010.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0019.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0019.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200923T161044Z-run0009.csv,hdd_70,hdd,1000genome-20200923T161044Z-run0009.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0013.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0013.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200923T161044Z-run0002.csv,hdd_70,hdd,1000genome-20200923T161044Z-run0002.csv
../raw_gantt_chart_data_balanced/output/hdd_70/1000genome-20200830T182913Z-run0045.csv,hdd_70,hdd,1000genome-20200830T182913Z-run0045.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0050.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0050.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0020.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0020.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0044.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0044.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200924T055433Z-run0013.csv,hdd_80,hdd,1000genome-20200924T055433Z-run0013.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0011.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0011.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200924T055433Z-run0012.csv,hdd_80,hdd,1000genome-20200924T055433Z-run0012.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0003.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0003.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0004.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0004.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0037.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0037.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0019.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0019.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0045.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0045.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0009.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0009.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200924T055433Z-run0003.csv,hdd_80,hdd,1000genome-20200924T055433Z-run0003.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200924T055433Z-run0025.csv,hdd_80,hdd,1000genome-20200924T055433Z-run0025.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0039.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0039.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0042.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0042.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200924T055433Z-run0009.csv,hdd_80,hdd,1000genome-20200924T055433Z-run0009.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200924T055433Z-run0008.csv,hdd_80,hdd,1000genome-20200924T055433Z-run0008.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200924T055433Z-run0023.csv,hdd_80,hdd,1000genome-20200924T055433Z-run0023.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0008.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0008.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0041.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0041.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200924T055433Z-run0020.csv,hdd_80,hdd,1000genome-20200924T055433Z-run0020.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0014.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0014.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0010.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0010.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200924T055433Z-run0019.csv,hdd_80,hdd,1000genome-20200924T055433Z-run0019.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200924T055433Z-run0002.csv,hdd_80,hdd,1000genome-20200924T055433Z-run0002.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0034.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0034.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0035.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0035.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0033.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0033.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0040.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0040.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0049.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0049.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0026.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0026.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200924T055433Z-run0021.csv,hdd_80,hdd,1000genome-20200924T055433Z-run0021.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0032.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0032.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0047.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0047.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0029.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0029.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0022.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0022.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200924T055433Z-run0018.csv,hdd_80,hdd,1000genome-20200924T055433Z-run0018.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0017.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0017.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0048.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0048.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0021.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0021.csv
../raw_gantt_chart_data_balanced/output/hdd_80/1000genome-20200831T223021Z-run0030.csv,hdd_80,hdd,1000genome-20200831T223021Z-run0030.csv
../raw_gantt_chart_data_balanced/output/hdd_90/1000genome-20200901T095240Z-run0029.csv,hdd_90,hdd,1000genome-20200901T095240Z-run0029.csv
../raw_gantt_chart_data_balanced/output/hdd_90/1000genome-20200924T174715Z-run0020.csv,hdd_90,hdd,1000genome-20200924T174715Z-run0020.csv
../raw_gantt_chart_data_balanced/output/hdd_90/1000genome-20200901T095240Z-run0011.csv,hdd_90,hdd,1000genome-20200901T095240Z-run0011.csv
../raw_gantt_chart_data_balanced/output/hdd_90/1000genome-20200901T095240Z-run0036.csv,hdd_90,hdd,1000genome-20200901T095240Z-run0036.csv
../raw_gantt_chart_data_balanced/output/hdd_90/1000genome-20200901T095240Z-run0021.csv,hdd_90,hdd,1000genome-20200901T095240Z-run0021.csv
../raw_gantt_chart_data_balanced/output/hdd_90/1000genome-20200901T095240Z-run0050.csv,hdd_90,hdd,1000genome-20200901T095240Z-run0050.csv
../raw_gantt_chart_data_balanced/output/hdd_90/1000genome-20200901T095240Z-run0024.csv,hdd_90,hdd,1000genome-20200901T095240Z-run0024.csv
../raw_gantt_chart_data_balanced/output/hdd_90/1000genome-20200901T095240Z-run0013.csv,hdd_90,hdd,1000genome-20200901T095240Z-run0013.csv
../raw_gantt_chart_data_balanced/output/hdd_90/1000genome-20200901T095240Z-run0010.csv,hdd_90,hdd,1000genome-20200901T095240Z-run0010.csv
../raw_gantt_chart_data_balanced/output/hdd_90/1000genome-20200901T095240Z-run0014.csv,hdd_90,hdd,1000genome-20200901T095240Z-run0014.csv
../raw_gantt_chart_data_balanced/output/hdd_90/1000genome-20200901T095240Z-run0027.csv,hdd_90,hdd,1000genome-20200901T095240Z-run0027.csv
../raw_gantt_chart_data_balanced/output/hdd_90/1000genome-20200924T174715Z-run0002.csv,hdd_90,hdd,1000genome-20200924T174715Z-run0002.csv
../raw_gantt_chart_data_balanced/output/hdd_90/1000genome-20200924T174715Z-run0010.csv,hdd_90,hdd,1000genome-20200924T174715Z-run0010.csv
